country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
Italy,ITA,Europe,59236213,cases,222542,2022-46,687.2096972168022,24356612,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,156806,2022-47,640.3988046973901,24513418,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,NA,2022-48,NA,NA,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,NA,2020-01,NA,NA,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,NA,2020-02,NA,NA,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,NA,2020-03,NA,NA,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,NA,2020-04,NA,NA,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,0,2020-05,NA,0,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,0,2020-06,0,0,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,NA,2020-07,NA,NA,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,8,2020-08,NA,8,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,81,2020-09,1.50245931487889,89,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,678,2020-10,12.81310808980986,767,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,2404,2020-11,52.028984364682465,3171,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,4770,2020-12,121.10834971843997,7941,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,5936,2020-13,180.73403848419548,13877,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,4789,2020-14,181.0547882255741,18666,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,4130,2020-15,150.56668122926766,22796,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,3450,2020-16,127.96226524474142,26246,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,2627,2020-17,102.58927254515747,28873,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,1971,2020-18,77.62143741363074,30844,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,1392,2020-19,56.77270422401918,32236,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,992,2020-20,40.24565176035139,33228,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,627,2020-21,27.331254278527226,33855,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,421,2020-22,17.691880471832324,34276,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,413,2020-23,14.0792254899887,34689,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,249,2020-24,11.175596252245228,34938,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,254,2020-25,8.491427363866087,35192,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,189,2020-26,7.478533443723014,35381,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,100,2020-27,4.878772382022463,35481,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,74,2020-28,2.937392368414909,35555,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,85,2020-29,2.6841688883791406,35640,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,63,2020-30,2.498471669686244,35703,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,51,2020-31,1.9244984482718366,35754,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,43,2020-32,1.5868671415574793,35797,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,53,2020-33,1.6206302722289152,35850,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,41,2020-34,1.5868671415574793,35891,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,41,2020-35,1.384288357528865,35932,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,75,2020-36,1.9582615789432725,36007,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,81,2020-37,2.633524192371987,36088,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,129,2020-38,3.545128720500752,36217,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,151,2020-39,4.726838294001002,36368,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,162,2020-40,5.283929950079692,36530,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,291,2020-41,7.647349097080193,36821,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,589,2020-42,14.855777495431722,37410,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,1158,2020-43,29.49209464149911,38568,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,2204,2020-44,56.755822658683464,40772,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,3543,2020-45,97.01835598437057,44315,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,4832,2020-46,141.3831096866371,49147,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,5459,2020-47,173.72818886987255,54606,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,5376,2020-48,182.91176041250307,59982,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,4777,2020-49,171.3985328535435,64759,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,4411,2020-50,155.10782230457576,69170,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,4019,2020-51,142.3115957801016,73189,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,3335,2020-52,124.14703147886918,76524,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,3258,2020-53,111.30016025838789,79782,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,3343,2021-01,111.43521278107363,83125,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,3288,2021-02,111.94165974114517,86413,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,3150,2021-03,108.68351763135162,89563,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,2847,2021-04,101.23874731830004,92410,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,2576,2021-05,91.54872881559798,94986,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,2128,2021-06,79.41088333921684,97114,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,2084,2021-07,71.10515319404365,99198,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,2058,2021-08,69.9234436205434,101256,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,2270,2021-09,73.06341477298692,103526,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,2498,2021-10,80.49130352070279,106024,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,2893,2021-11,91.00851872485501,108917,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,3026,2021-12,99.92198522211405,111943,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,3113,2021-13,103.63592959597197,115056,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,2982,2021-14,102.8931407212004,118038,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,2483,2021-15,92.25775455969814,120521,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,2271,2021-16,80.25496160600274,122792,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,1825,2021-17,69.14689161510037,124617,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,1471,2021-18,55.641639346526084,126088,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,1145,2021-19,44.16217491823794,127233,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,822,2021-20,33.20603901535704,128055,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,592,2021-21,23.870533384705062,128647,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,415,2021-22,16.99973629306789,129062,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,286,2021-23,11.833977300338224,129348,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,209,2021-24,8.356374841180344,129557,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,140,2021-25,5.891666302165535,129697,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,104,2021-26,4.119101941915159,129801,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,80,2021-27,3.1062080217720873,129881,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,68,2021-28,2.498471669686244,129949,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,73,2021-29,2.380300712336219,130022,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,92,2021-30,2.785458280393448,130114,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,146,2021-31,4.017812549900852,130260,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,238,2021-32,6.482521088915661,130498,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,316,2021-33,9.352387195987697,130814,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,371,2021-34,11.597635385638174,131185,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,408,2021-35,13.150739396524218,131593,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,403,2021-36,13.690949487267188,131996,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,383,2021-37,13.268910353874242,132379,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,344,2021-38,12.272897999066888,132723,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,291,2021-39,10.719793988180845,133014,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,244,2021-40,9.031637454609058,133258,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,224,2021-41,7.900572577115961,133482,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,237,2021-42,7.7824016197659365,133719,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,278,2021-43,8.6940061478947,133997,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,311,2021-44,9.943241982737822,134308,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,385,2021-45,11.749569473659635,134693,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,449,2021-46,14.0792254899887,135142,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,529,2021-47,16.510170898332074,135671,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,578,2021-48,18.687892826639676,136249,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,753,2021-49,22.46936346184048,137002,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,876,2021-50,27.500069931884404,137878,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,1089,2021-51,33.172275884685604,138967,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,1196,2021-52,38.574376792115324,140163,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,1686,2022-01,48.65267129753889,141849,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,2281,2022-02,66.96916968679277,144130,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,2632,2022-03,82.93913049438187,146762,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,2748,2022-04,90.82282150616211,149510,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,2627,2022-05,90.73841367948353,152137,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,2158,2022-06,80.77829013140999,154295,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,1884,2022-07,68.23528708697161,156179,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,1510,2022-08,57.29603274942644,157689,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,1250,2022-09,46.59312032658131,158939,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,980,2022-10,37.64589069865084,159919,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,941,2022-11,32.42948700991402,160860,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,995,2022-12,32.68271048994979,161855,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,1089,2022-13,35.18118215963603,162944,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,1047,2022-14,36.05902355709336,163991,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,1051,2022-15,35.41752407433608,165042,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,1010,2022-16,34.79290615691452,166052,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,986,2022-17,33.69560441009286,167038,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,914,2022-18,32.07497413786395,167952,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,786,2022-19,28.698661070720373,168738,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,657,2022-20,24.36009877944088,169395,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,541,2022-21,20.22411527219,169936,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,397,2022-22,15.834908284903358,170333,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,409,2022-23,13.606541660588599,170742,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,340,2022-24,12.644292436452682,171082,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,438,2022-25,13.1338578311885,171520,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,531,2022-26,16.35823681031061,172051,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,794,2022-27,22.36807406982617,172845,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,955,2022-28,29.525857772170546,173800,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,1192,2022-29,36.244720775786256,174992,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,1162,2022-30,39.73920480027986,176154,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,1079,2022-31,37.83158791734374,177233,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,852,2022-32,32.5983026632712,178085,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,704,2022-33,26.267715662377,178789,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,578,2022-34,21.642166760390303,179367,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,444,2022-35,17.252959773103658,179811,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,339,2022-36,13.21826565786709,180150,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,307,2022-37,10.90549120687374,180457,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,265,2022-38,9.65625537203062,180722,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,287,2022-39,9.318624065316262,181009,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,441,2022-40,12.289779564402606,181450,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,535,2022-41,16.476407767660636,181985,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,573,2022-42,18.704774391975395,182558,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,611,2022-43,19.987773357489953,183169,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,539,2022-44,19.413800136075544,183708,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,503,2022-45,17.590591079818015,184211,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,507,2022-46,17.050380989075045,184718,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,304,2022-47,13.690949487267188,185022,TESSy COVID-19,
Italy,ITA,Europe,59236213,deaths,NA,2022-48,NA,NA,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,0,2020-01,NA,0,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,0,2020-02,0,0,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,0,2020-03,0,0,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,0,2020-04,0,0,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,0,2020-05,0,0,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,0,2020-06,0,0,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,0,2020-07,0,0,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,0,2020-08,0,0,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,0,2020-09,0,0,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,3,2020-10,0.15845993842246792,3,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,27,2020-11,1.5845993842246793,30,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,106,2020-12,7.025057270062745,136,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,211,2020-13,16.743933493307445,347,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,187,2020-14,21.02235183071408,534,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,118,2020-15,16.11009373961757,652,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,76,2020-16,10.24707601798626,728,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,85,2020-17,8.504016695339113,813,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,67,2020-18,8.028636880071709,880,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,60,2020-19,6.708137393217809,940,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,68,2020-20,6.760957372691965,1008,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,39,2020-21,5.651737803734689,1047,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,19,2020-22,3.0635588095010466,1066,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,22,2020-23,2.165619158440395,1088,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,9,2020-24,1.6374193636988352,1097,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,14,2020-25,1.2148595279055874,1111,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,5,2020-26,1.0035796100089636,1116,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,8,2020-27,0.6866597331640277,1124,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,49,2020-28,3.0107388300268907,1173,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,19,2020-29,3.591758604242606,1192,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,27,2020-30,2.4297190558111748,1219,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,24,2020-31,2.693818953181955,1243,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,47,2020-32,3.7502185426650745,1290,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,32,2020-33,4.172778378458323,1322,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,15,2020-34,2.4825390352853307,1337,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,56,2020-35,3.7502185426650745,1393,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,35,2020-36,4.806618132148194,1428,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,46,2020-37,4.2784183374066345,1474,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,51,2020-38,5.12353800899313,1525,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,151,2020-39,10.669635853779507,1676,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,410,2020-40,29.632008485001503,2086,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,584,2020-41,52.503059597311044,2670,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,780,2020-42,72.04645200274875,3450,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,1228,2020-43,106.0625187841052,4678,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,1458,2020-44,141.87446486758296,6136,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,1959,2020-45,180.48586986319097,8095,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,2452,2020-46,232.98892946050202,10547,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,2573,2020-47,265.42039685763376,13120,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,3855,2020-48,339.5268280598746,16975,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,4338,2020-49,432.7540918317599,21313,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,4362,2020-50,459.533821425157,25675,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,5265,2020-51,508.4979423976996,30940,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,5390,2020-52,562.7968812971319,36330,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,6167,2020-53,610.4405027828207,42497,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,7071,2021-01,699.2308882788768,49568,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,6096,2021-02,695.4806697362118,55664,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,5342,2021-03,604.154925225396,61006,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,5233,2021-04,558.5712829391995,66239,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,5559,2021-05,570.0332184850913,71798,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,4906,2021-06,552.7610851970423,76704,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,4813,2021-07,513.357380509322,81517,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,4667,2021-08,500.73340541499863,86184,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,4145,2021-09,465.4496591262625,90329,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,3450,2021-10,401.1677441062146,93779,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,3628,2021-11,373.859814718076,97407,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,3631,2021-12,383.4202310028982,101038,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,3065,2021-13,353.6825825589484,104103,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,3503,2021-14,346.92162518625645,107606,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,3726,2021-15,381.8356316186736,111332,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,3982,2021-16,407.13640178679424,115314,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,4434,2021-17,444.5329472544967,119748,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,4213,2021-18,456.7343625130267,123961,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,4015,2021-19,434.60279111335535,127976,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,2967,2021-20,368.78909668855704,130943,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,2153,2021-21,270.4382949076786,133096,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,1714,2021-22,204.25486062656117,134810,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,1218,2021-23,154.86817981822531,136028,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,780,2021-24,105.53431898936364,136808,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,400,2021-25,62.32757577950405,137208,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,421,2021-26,43.365203148282056,137629,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,268,2021-27,36.39296585769347,137897,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,260,2021-28,27.888949162354354,138157,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,322,2021-29,30.74122805395878,138479,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,418,2021-30,39.08678481087542,138897,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,522,2021-31,49.650780705706616,139419,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,701,2021-32,64.59883489689275,140120,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,923,2021-33,85.77964666602931,141043,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,1274,2021-34,116.04549490472068,142317,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,2199,2021-35,183.44378871374371,144516,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,2675,2021-36,257.44457995703624,147191,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,3367,2021-37,319.13831598285043,150558,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,4226,2021-38,401.0621041472663,154784,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,6855,2021-39,585.2981925531224,161639,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,9635,2021-40,871.001461528832,171274,TESSy COVID-19,
Latvia,LVA,Europe,1893223,cases,14340,2021-41,1266.3590078928896,185614,TESSy COVID-19,
